TEXT;LANGUAGE;DOMAIN;CLASS;SYSTEM;;
"nire liburuaren gaia nigandik bereiziko litzateke, eta horrela askatasuna izango nuke nik parte izan nahi dudan ala ez aukeratzeko;";EU;LITERARY;MACHINE;GPT4-o;;
"""Baina esan nizuen zuek Ikusi nauzue, baina ez duzue sinesten.""";EU;LITERARY;MACHINE;GPT4-o;;
Tom-ek Erroman igarotako bi egun haiek deskribatu zituen. Dickeri buruz, galdetegien ondorioz haserre eta etsita zegoela esan zuen, eta, benetan, bere apartamentutik atera zela lagun zein ezezagunen deiak ekiditeko.;EU;LITERARY;MACHINE;GPT4-o;;
"Hona itzulpena euskarara:

""Esku gabeak diren bikote bat erorketen arteko borrokan, marmarka, urratutako eta blaitutako jolasten.)""";EU;LITERARY;MACHINE;GPT4-o;;
"Ez nuen inondik inora ere enperadorea kexu aurkitu; eta kasualitate baten bidez, oso pozik zegoela nire erabakiarekin konturatu nintzen, baita bere ministro gehienak ere.";EU;LITERARY;MACHINE;GPT4-o;;
"""Halako gauzak ez lukete gehiegi iraun behar.""";EU;LITERARY;MACHINE;GPT4-o;;
Nire arnasesteko gaitzak ohikoa baino sakonago arnastarazi ninduen, eta ustekabean gauza gertatu zen.;EU;LITERARY;MACHINE;GPT4-o;;
"""Ez dut uko egingo.""";EU;LITERARY;MACHINE;GPT4-o;;
Hitzen esanahia zein den.;EU;LITERARY;MACHINE;GPT4-o;;
«Babuak oso jakin-min handikoak dira» esan zuen Lurganek meditatiboki.;EU;LITERARY;MACHINE;GPT4-o;;
Bere haren jauna, bere laguntzailea, galtze-bidean Romevillera.;EU;LITERARY;MACHINE;GPT4-o;;
HERMOGENES: Lesna zorrotz bat.;EU;LITERARY;MACHINE;GPT4-o;;
"Zerbait esatea herritarren adostasun zorizko horretatik duela dioen estoiko filosofo honek; ez al litzateke hobe izango Jainkoarengandik eduki izan balu?";EU;LITERARY;MACHINE;GPT4-o;;
Bere berean jauna zaintzeko gela hartan ordezkatzera zetorrela, ustekabean begiratu zuen galeriako balkoitik, eta Selifan ikusi zuen ukuilutik itzultzen.;EU;LITERARY;MACHINE;GPT4-o;;
"""Eta mesedez idatziko al duzu iritzia?""";EU;LITERARY;MACHINE;GPT4-o;;
Davisek bere esperantza guztiak galdu zituen.;EU;LITERARY;MACHINE;GPT4-o;;
Zure ama maitasuna sentitu ondoren, uste dut haren ahizpa baten laguntasun samurrerako eskubidea dudala.;EU;LITERARY;MACHINE;GPT4-o;;
Esan zidan Hickock...;EU;LITERARY;MACHINE;GPT4-o;;
'Bai,';EU;LITERARY;MACHINE;GPT4-o;;
Gehitu zuen: 'Dena den, ez dut egoera gehiegi luzatzen.;EU;LITERARY;MACHINE;GPT4-o;;
Ez nabil orain jolasten.;EU;LITERARY;MACHINE;GPT4-o;;
Ziur zaude Ligovski printzesa zela...;EU;LITERARY;MACHINE;GPT4-o;;
eta bere burua zuzen ulertzen duenak ez du sekula beste baten lana berearen ordez hartuko, baina bere burua guztien gainetik maitatuko eta hobetuko du, alferrikako enpleguak ukatuko ditu, eta pentsamendu eta proposamen antzu guztiak baztertuko ditu.;EU;LITERARY;MACHINE;GPT4-o;;
"Arkadyren aurpegia aurreko eguneko adierazpena mantentzen zuen; Katyak, berriz, kezkatuta zirudien.";EU;LITERARY;MACHINE;GPT4-o;;
Baina mendebaldean nahigabeak eragin dituzte.;EU;LITERARY;MACHINE;GPT4-o;;
Edo berriro, bakoitza ez da guztiz kontrakoa, baizik eta bere baitan soilik existitzen da, errealitate puru eta berdina izanik, inolako bereizketarik gabe.;EU;LITERARY;MACHINE;GPT4-o;;
"Orain bakarrik dakit eta sentitzen dut zenbat maite zaituztedan, nire animaliak.""";EU;LITERARY;MACHINE;GPT4-o;;
Beraz, ez zaitu mugituko, bekaturik gabe, berrikitan garbitua eta, gainera, hiru zatitan itota zaudenean, gizon ona deitzen zaitudanean - oso gizon ona.;EU;LITERARY;MACHINE;GPT4-o;;
The udako egun sargori luzeetan, erretiratu honetako hosto itzaletan, Harthouse jaunak lehen aldiz ikusi zuenean jakin-mina piztu zion aurpegia aztertzen hasi zen, eta ea berarentzat aldatuko ote zen probatzen hasi zen.;EU;LITERARY;MACHINE;GPT4-o;;
"Baina doktrina hau, ""gaur egun Borrokan ari den Eliza, Jainkoaren Erreinua dela Antzinako eta Berri Testamenduan aipatzen dena"" munduan onartua izan ondoren; horri dagozkion karguak, eta bereziki Kristoren Teniente izateko kargu handi hori lortzeko anbizioa eta karguen arteko lehia, eta nagusiki kargu nagusietan lortutakoen distira, hain nabarmenak bihurtu ziren pixkanaka-pixkanaka, ezen Artzain Lanbideari zegokion barneko Errespetua galdu zuten. Hauen artean, Estatuko aginte zibilaren boterea zuten gizon jakintsuenek, beren Printzeen autoritatea besterik ez zuten behar gehiago Obeditzeari uko egiteko. Erromako apezpikuak Unibertsal Apezpikua izateko aitortza lortu zuen garaitik aurrera, San Pedroren jarraipena dela aipatuta.";EU;LITERARY;MACHINE;GPT4-o;;
Ez niñezan esan nion nola tratatzen ninduen bertako nagusiak - hark bazekien ni beltza nintzela - ezta bere lagun txikiak agertu ez zirenean niri egin zizkidan gauzei buruz ere. Ezta ere nola alde egin nuen berarengandik, berak nire bueltako pasajea ordaintzeko txekea sinatu ondoren, zerbitzu pertsonal berezi batzuk ematearen truke.;EU;LITERARY;MACHINE;GPT4-o;;
Cadine eta Marjolin ziur zeuden Claude topatuko zutela arratsaldeko lauretan eta bostetan artean zezenen begiak enkantean saltzen zituzten lekuan.;EU;LITERARY;MACHINE;GPT4-o;;
Ah!;EU;LITERARY;MACHINE;GPT4-o;;
Bakartia gehiegi azkar luzatzen dio eskua topatzen duena edonori.;EU;LITERARY;MACHINE;GPT4-o;;
"Zeren lehen fruitua santua bada, ore guztia ere santua da; eta erroa santua bada, adarrak ere horrela dira.";EU;LITERARY;MACHINE;GPT4-o;;
euren artean duten eunuco kopuru handia ere ez da gutxiesteko arrazoia.;EU;LITERARY;MACHINE;GPT4-o;;
"""Generoia herria, armarik gabe bizitzarik ez zegoela uste zuten.""";EU;LITERARY;MACHINE;GPT4-o;;
ez zen bere bizitzaz gehiegi arduratzen.;EU;LITERARY;MACHINE;GPT4-o;;
Baliteke herri txikiak bakarrik baleude, gizateria zoriontsuagoa eta askeagoa izango litzatekeela.;EU;LITERARY;MACHINE;GPT4-o;;
Gaur gauean, Vaudeville-n.;EU;LITERARY;MACHINE;GPT4-o;;
Gazte Tom nire bulegoan sartuko dut.;EU;LITERARY;MACHINE;GPT4-o;;
"""Urrezko kandeleria bat ere egin beharko duzu; kandeleria lanbeltze lanekoa izan behar du. Bere ardatza, bere adarrak, bere ontziak, bere [apaingarri] botoi eta loreak bat bakarra izan behar dira.""";EU;LITERARY;MACHINE;GPT4-o;;
Zergatik, errimak egiten dituen besterik ez da!;EU;LITERARY;MACHINE;GPT4-o;;
"""Hau al da itsumen obeditzeko promesa hori betetzen duzun modua?""";EU;LITERARY;MACHINE;GPT4-o;;
Elizara itzuli zirenean, pirogak jan zituzten, Errusiako nazio-opila, eta berriz ere lo egin zuten arratsaldea arte.;EU;LITERARY;MACHINE;GPT4-o;;
"""Ah!""";EU;LITERARY;MACHINE;GPT4-o;;
"""Urradura bat besterik ez.""";EU;LITERARY;MACHINE;GPT4-o;;
Badakienez, Tiberioren barneko izaera eta bokazioa ezagutzen zituela, gertakari batean agerian gelditzen da, urte batzuk lehenago gertatu zena. Tribunizio-agintea aipatu printzeari berriro emateko aferaren gaineko eztabaida senatuan zegoen.;EU;LITERARY;MACHINE;GPT4-o;;
Ilunpearen aldetik alde ibili ondoren, azkenean erdibide batean kokatu ginen, edo hala uste genuen behintzat...;EU;LITERARY;MACHINE;GPT4-o;;
Berriro lotara goaz.;EU;LITERARY;MACHINE;GPT4-o;;
Sir Henryk gaiaren inguruko guztia egin zuen, eta bertako gerlari baten moduan jantzi zen.;EU;LITERARY;MACHINE;GPT4-o;;
Lehenengo gurditxoan atzeko lerroetara eramaten ari ziren erizain bat eserita zegoen, bigarren gurditxoa giltzurrun handitua zuen kazako batentzat ekarri zuten, eta hirugarren gurditxoan Ivan Aggeyev, diakonoa, eserita zegoen.;EU;LITERARY;MACHINE;GPT4-o;;
Pentsatuko al zukeen gehiago nitaz nire burua bizizale bat balitz bezala aurkeztu banu?...;EU;LITERARY;MACHINE;GPT4-o;;
Garraiatzailea, batez ere arrak, nabarmena da buruko larruazal karunkulatuaren garapen harrigarriagatik, eta hau betazalen luzapen handi batek, sudurretako irekidura oso handiek eta ahoaren irekiera zabal batek lagunduta dator.;EU;LITERARY;MACHINE;GPT4-o;;
Long John Fanningek ez zien biderik egin.;EU;LITERARY;MACHINE;GPT4-o;;
"""Ondo! Ikusiko dugu!""";EU;LITERARY;MACHINE;GPT4-o;;
"""Logela bat aurkitu behar dut.""";EU;LITERARY;MACHINE;GPT4-o;;
Oso presentzia gutxi, hori da trikimailu osoa, maitasunean bereziki.;EU;LITERARY;MACHINE;GPT4-o;;
'Edatearekin, noski, koronel jauna.;EU;LITERARY;MACHINE;GPT4-o;;
ezinbestekoa, nahiz eta, era berean, beharrezkoa izan, bere esanahia ezeztatzen du, edo bere burua ukatzea deitu dugun hori da.;EU;LITERARY;MACHINE;GPT4-o;;
Elizako lurrak pribilegio hori zuen, izan ere, ez zitzaion kendu.;EU;LITERARY;MACHINE;GPT4-o;;
Behin batean, kasualitate hutsez, benetako jakin-minik gabe, Gregorren gelako atea zabaldu zuen eta harekin aurrez aurre aurkitu zen.;EU;LITERARY;MACHINE;GPT4-o;;
"Haien artean inor ez dago nahikoa indartsu lehian abantailaz aritzeko; soilik konbinazio orokor batek babestu dezake beren askatasuna.";EU;LITERARY;MACHINE;GPT4-o;;
Eta esan zenuen: 'Beti andre izango naiz,' [Horregatik] gauza hauek ez zenituen barruan hartu, ezta haien azkena gogoratu ere.;EU;LITERARY;MACHINE;GPT4-o;;
"""Naturalean, bi ehun arrautza heltzeko hogeita hamar urte behar izaten dira.""";EU;LITERARY;MACHINE;GPT4-o;;
New Englandeko funtzionario batek, bere eginkizunetan arituz, delitu bat egiten badu, ohiko justizia auzitegiak beti deitzen dira berarengan zigorra ezartzeko.;EU;LITERARY;MACHINE;GPT4-o;;
'Bai,' esan zuen Tomek apur bat damututa baina tinko.;EU;LITERARY;MACHINE;GPT4-o;;
Zergatik dira, bestela, hain eskatuak printzeen artean, ezen ezin dioten jan edo edan, inora joan edo haiekin ordu bat ere egon gabe?;EU;LITERARY;MACHINE;GPT4-o;;
Beraz, jakinduria intuiziozko arrazoiaren eta objektu gorenenei buruzko ezagutza zientifikoaren konbinazioa izan behar du, eta horrek bere osaketa egokia jaso du.;EU;LITERARY;MACHINE;GPT4-o;;
"""Jesusek Pedro, Santiago eta Joan mendira eraman zituenean eta haien aurrean itxuraldatu zenean, bere jantziak elurra bezain zuri distiratsuak ziren, eta Moises eta Elias agertu eta harekin hitz egin zuten, Pedrok Maisuari esan zion: «Maisu, ona da guri hemen egotea;";EU;LITERARY;MACHINE;GPT4-o;;
makina bat erregaiz hornitu behar den bezala elikatu behar da.;EU;LITERARY;MACHINE;GPT4-o;;
zubi azpian.;EU;LITERARY;MACHINE;GPT4-o;;
Uste dut ez nagoela inolaz ere apostolu entzutetsuenekiko gutxiagotasunean.;EU;LITERARY;MACHINE;GPT4-o;;
Baina, aldaera apur bat gehiago garatuko balitz, bi barietateak espezie desberdin gisa sailkatuko lirateke, eta haien hedapena asko murriztuko litzateke.;EU;LITERARY;MACHINE;GPT4-o;;
Unekualako autoritatea eman zitzaion, baita indar mugagabea ere, edozein mota ikerketa eta indusketa egiteko.;EU;LITERARY;MACHINE;GPT4-o;;
Zergatik, Sorreraren teorian oinarrituta, hainbeste aniztasun eta hain gutxi benetako berritasun egon beharko lukete?;EU;LITERARY;MACHINE;GPT4-o;;
Baina atributu gehiago edo atributu berberen maila gehiago ezin ditugu sekula baimendu inferitu edo suposatu, arrazonamendu zuzenaren arauak erabiliz.;EU;LITERARY;MACHINE;GPT4-o;;
"""Nire usteak bikaina izan daiteke, edo penagarria izan daiteke, baina anderea.""";EU;LITERARY;MACHINE;GPT4-o;;
"""Eta zer ziren?""";EU;LITERARY;MACHINE;GPT4-o;;
eta Amerikako naturazalea, Mr.;EU;LITERARY;MACHINE;GPT4-o;;
Eta horma halaxe diseinatuta dago, eta zirkulu bakoitza hurrengoa baino garaiera batez altuago dago, soilik almenen altueraren arabera.;EU;LITERARY;MACHINE;GPT4-o;;
Non translatable.;EU;LITERARY;MACHINE;GPT4-o;;
"""Zein zoriontsua naizen!"" oihukatu zuen Goriotek.";EU;LITERARY;MACHINE;GPT4-o;;
Beti negozioaren inguruan hitz egiten.;EU;LITERARY;MACHINE;GPT4-o;;
Denbora pixka bat igaro ondoren, bere burua kontrolatu zuen, eta belaun baten gainean ukondoa jarrita eta eskua buruaren azpian, Rachaelerantz begiratu ahal izan zuen.;EU;LITERARY;MACHINE;GPT4-o;;
Baliteke, Basini zergatik gaizki tratatu zuen galdetuko baliete, ez lukeela erantzunik izango: Izan ere, nire garunean gertatzen ari zen prozesu batek interesatzen ninduen, eta, egia esan, guztia kontuan hartu arren, oraindik benetan ez dut ulertzen. Hori dela eta, horren inguruan pentsatzen dudana oso garrantzi gutxikoa iruditzen zait horrekin alderatuta.;EU;LITERARY;MACHINE;GPT4-o;;
Eta guztiz zakarren gerora berriz ere deserosotasunak hartzen du, agian soberakinak jan behar dituelako, hotzak eta pixka bat gazituta, agian bazkaltzeko ontziak janariari zapore metalikoa ematen diolako, baina buruan harrapatuta duen kontzeptua honako hau da:;EU;LITERARY;MACHINE;GPT4-o;;
The Conte bere horri gehitu nahi izan zion:;EU;LITERARY;MACHINE;GPT4-o;;
Azkenik aurkitu nuen, tiratu nuen eta abiarazlea biraka hasi zen.;EU;LITERARY;MACHINE;GPT4-o;;
"Denboraldiaren hasieratik zorabioak jasaten ari zela kexatu zen;";EU;LITERARY;MACHINE;GPT4-o;;
"""Egin atzera, ergela!"" Badirudi Gobernadorea oso haserre zegoela gertakari honekin, izan ere, inoiz ez zen behar bezala azaldu.";EU;LITERARY;MACHINE;GPT4-o;;
Ekialdeko aldean, Bolchaia Atezainaren haratago, dena isilik zegoen.;EU;LITERARY;MACHINE;GPT4-o;;
"""Hirugarren bat Surren atean egongo da, eta beste hirugarren bat zaindarien atzean dagoen atean. Etxearen zaintza mantendu behar duzue, erori ez dadin.""";EU;LITERARY;MACHINE;GPT4-o;;
Erakunde erlijiosoak erabat bereizita egon dira erakunde politikoetatik, horrela, lehengo legediak erraz aldatu ahal izan dira, aldi berean, lehengo sinesmenak ahalguztidun egon direlako.;EU;LITERARY;MACHINE;GPT4-o;;
Odettek esan zion hori kentzeko, baina ez zuen lortu, eta deseroso eta babesgabe sentitu zen bere konpainian, baita galtzontzilotan zegoelako ere.;EU;LITERARY;MACHINE;GPT4-o;;
'Hara, ZEIN polita den!;EU;LITERARY;MACHINE;GPT4-o;;
"""Eta hildako gizonari hurbilen dagoen hiri horretako zahar guztiek bere eskuak garbituko dituzte lepoa bailaran apurtu zuten zekorraren gainean.""";EU;LITERARY;MACHINE;GPT4-o;;
Horrez gain, itsasoko gerrari arreta handiagoa ematen hasi zen orain, Gyliporen etorrerak haien lurreko itxaropenak murriztu zituelako.;EU;LITERARY;MACHINE;GPT4-o;;
Rybinen bizar beltzak dardara egin zuen modu bitxian.;EU;LITERARY;MACHINE;GPT4-o;;
'Agian, zoritxarreko izar baten azpian jaio zinen,' adierazi zuen txikitoak, jakinaren gaineko itxura eta elkartasunarekin.;EU;LITERARY;MACHINE;GPT4-o;;
Berdin egin nuen ukitu nituen edo ukitzeko aukera izan nuen betaurreko, botila, ate, argi-botoi eta altzarien zatiekin.;EU;LITERARY;MACHINE;GPT4-o;;
"Zoragarri; ile luzea;";EU;LITERARY;MACHINE;GPT4-o;;
Plataforman inork berak ez duena bere besoa heltzen dio.;EU;LITERARY;MACHINE;GPT4-o;;
"Ondoren, bere buruaz hitz egiten jarraitu zuen, nola lan egiten zuen Pragako auzo batean kultur etxe batean, nola antolatzen zituen hitzaldi eta poesia-errezitaldiak; ""ikuskizunetan eskerturiko aurpegiez"" hitz egin zuen (berari neurrigabeko irrikaz iruditu zitzaionarekin);";EU;LITERARY;MACHINE;GPT4-o;;
Ondoren, Moab garaitu zuen. Lurrean etzanarazi eta zintarekin neurtu zituen. Bi zintekin hil beharrekoak neurtu zituen, eta zinta oso batekin bizirik utzi beharrekoak. Horrela, Moabdarrak Daviden zerbitzari bihurtu ziren eta zerga ekarri zioten.;EU;LITERARY;MACHINE;GPT4-o;;
"""Hainbat okerrago zuretzat, Zaturecky jauna.""";EU;LITERARY;MACHINE;GPT4-o;;
"""Itxi dezagun horrela zure aldetik.""";EU;LITERARY;MACHINE;GPT4-o;;
Biribilka zebiltzan sugeekin, suge moduan, belaun eta aldaketetan indar egiten zuten mugimendu leunarekin.;EU;LITERARY;MACHINE;GPT4-o;;
Otok barkamenik ez balego bezala tratatu zuen. Beren adiskidetzea zeruari deituz lekukotzera, momentuan bertan bere lagun gertukoen zirkulura onartu zuen, eta geroago jeneraletako bat izateko kargua eman zion. Celsus leial iraun zuen Otoren aldean ere, galtzailearen aldera kondenatuta zirudiela.;EU;LITERARY;MACHINE;GPT4-o;;
The ukatzak nabarmentzen ziren bere akolitoen zorroetan.;EU;LITERARY;MACHINE;GPT4-o;;
"Eta esan zion Jainkoak Abrahami: ""Zu, berriz, nire ituna gorde beharko duzu, zuk eta zure ondorengoek belaunaldi guztietan zehar.""";EU;LITERARY;MACHINE;GPT4-o;;
"""Ziur nago, Darcy jauna, zuk hori ikusi duzula,"" esan zuen Bingley andereñoak;";EU;LITERARY;MACHINE;GPT4-o;;
Ostean.;EU;LITERARY;MACHINE;GPT4-o;;
"""Agur!""";EU;LITERARY;MACHINE;GPT4-o;;
bere ile ilunarekin, aurpegi zurbilekin eta bizirik dauden ikatzaldi moduan distira egiten zuten begiekin, bere sinpatiak herriaren maila baxuagokoekin zeuden.;EU;LITERARY;MACHINE;GPT4-o;;
Honela hitz egin zuen, bere eguna nola igaro duen justifikatzen duen ikaslea balitz bezala.;EU;LITERARY;MACHINE;GPT4-o;;
Eragilea tabako-dendan edo ondoko liburu-denda zikinenaren atzeko gelan jardun behar du.;EU;LITERARY;MACHINE;GPT4-o;;
Esan nahi dudana, ELUR BELTZA deitzeko, A marka hau jartzea bezalakoa da, adostutako soinu-molde bat adierazteko, hizkuntza-organoen mugimendu jakin baten bidez sortua, B-rako zein beste soinu-molde bat adierazteko adostua den, hizkuntza-organoen beste modu jakin batez sortua.;EU;LITERARY;MACHINE;GPT4-o;;
Agerian eta desagertzen ari zen hain azkar, non gelak revolverrez beteta zirudien.;EU;LITERARY;MACHINE;GPT4-o;;
ondorioz ez da okerra, baizik eta zuzena.;EU;LITERARY;MACHINE;GPT4-o;;
Hasteko, Ministroak Corps Legislatif-en kezkatuko zituzten hautagaien alde bozkatu zuen.;EU;LITERARY;MACHINE;GPT4-o;;
Zerbait lortu dut!;EU;LITERARY;MACHINE;GPT4-o;;
zure arimaren eztitik eskatzen dudana.;EU;LITERARY;MACHINE;GPT4-o;;
'Hobe ez saiatzea/ esan zuen Isisek.;EU;LITERARY;MACHINE;GPT4-o;;
bere txikiaren barruan beldurra uxatzen zuen poztasun handia zegoen.;EU;LITERARY;MACHINE;GPT4-o;;
Ez nuen erantzun.;EU;LITERARY;MACHINE;GPT4-o;;
Ez, ez dut uste.;EU;LITERARY;MACHINE;GPT4-o;;
Demokraziaren printzipioak, alde batetik, ez baditu gizakiak zientzia bere onurarengatik lantzera bultzatzen, bestetik, zientzia lantzen dutenen kopurua izugarri handitzen du.;EU;LITERARY;MACHINE;GPT4-o;;
Perry. Lehen kartzeletan batera zegoen indiar erdia zuen lagun bat.;EU;LITERARY;MACHINE;GPT4-o;;
erriflea pistola baino zehatzagoa litzateke.;EU;LITERARY;MACHINE;GPT4-o;;
Eta maitines eta lehen meza amaitu zirenean, elizkotzean, aldare nagusitik hurbilen zegoen lekuan, marmolezko bloke handi bat ikusi zen, eta marmolean altzairuzko ingude bat sartuta zegoen, zeinean ezpata bat tinkatuta zegoen.;EU;LITERARY;MACHINE;GPT4-o;;
Legegileek ekintzarik gabe utz dezake legeen betearazpena bere kide propioez osatutako batzorde bereziei esleituz, eta aldi baterako duen duintasuna baliogabetu dezake soldata kenduz.;EU;LITERARY;MACHINE;GPT4-o;;
"""Atzo gauean dukesaren dantza batean, goizean diru-mailegu baten bulegoan, eskailera-mailarik baxuenean-- Paristar baten moduan!""";EU;LITERARY;MACHINE;GPT4-o;;
"Hiriak ez dituzte fundatuak eta harresiak eraikiak, baizik etxeak berekin eramaten dituzten eta arku bidez tiro egiten duten zaldunak dira, ez plow bidez baizik eta ganaduz bizi direnak, eta gurdi gainean dituzte etxeak; hauek zalantzarik gabe dira jotaezinak eta hurbiltzen ezinezkoak.";EU;LITERARY;MACHINE;GPT4-o;;
Dickek jakin nahi zuen ea emazteak dirurik zeukan, eta Clutter jaunak esan zuen, bazuen, oso gutxi izango zela, dolar batzuk, eta guri eskatu zigun-benetako emozioarekin-ez molestatzeko, gaixo baitzegoen, aspalditik oso gaixorik zegoen.;EU;LITERARY;MACHINE;GPT4-o;;
"""Ba al naiz?"" Spiadeen aurrea makurtu zen, ezpainen artean irribarre zorrotza erakutsiz.";EU;LITERARY;MACHINE;GPT4-o;;
Airea eta beste hainbat gauza Gorputzak dira, nahiz eta ez haragi eta hezur edo begiak bereizteko beste edozein gorputz lodi.;EU;LITERARY;MACHINE;GPT4-o;;
"eta ere, agian ez da oker berriak eskaintzea, zaharrak gizakiak akatsetara eramateko joera dutenean. Agian horixe gertatu da aitaren boterearen kontzeptu honekin; izan ere, badirudi gurasoen boterea beren seme-alabengan aitaren eskuetan jartzen duela guztiz, amak horretan inolako partaidetzarik izango ez balu bezala.";EU;LITERARY;MACHINE;GPT4-o;;
Beraz, aurrera jarraitu zuen, urrats bakoitzean gero eta gehiago harrituta, zerbaitengana iristean, dena zuhaitz bihurtzen zelako, eta arrautza ere gauza bera egitea espero zuen.;EU;LITERARY;MACHINE;GPT4-o;;
Pavelek isilune galdetzaile begirada bat jarri zuen bere begietan.;EU;LITERARY;MACHINE;GPT4-o;;
Bere bizitzan gutxitan sentitu zen horrela bere buruarekin pozik.;EU;LITERARY;MACHINE;GPT4-o;;
Hala ere, gaitasun hori, hibridazioan bezala, ez dago inolaz ere sistematikoki afinitateak erabat gobernatuta.;EU;LITERARY;MACHINE;GPT4-o;;
Gilbertek berokia eta kapela aulkian utzi zituen eta adeitsuki interesa zuela gure artera begiratu zuen.;EU;LITERARY;MACHINE;GPT4-o;;
Juliano legeak bertan sartu ziren, eta indar handiagoa lortu zuten.;EU;LITERARY;MACHINE;GPT4-o;;
zuk adierazitako gertaeretan kasualitateak aurkitzen dituzu, zure bizitzako zenbait gertakarirekin benetako afinitatea.;EU;LITERARY;MACHINE;GPT4-o;;
Zuretzat bakarrik sufritzen duzu.;EU;LITERARY;MACHINE;GPT4-o;;
Kortxozko aire leunagoa, halaber, haien azentua.;EU;LITERARY;MACHINE;GPT4-o;;
Orduan, Jesus Mariak, esker onaren zorabioan, promesa arinegia egin zuen.;EU;LITERARY;MACHINE;GPT4-o;;
Mesedez, ez eskatu hori egin dezadan!;EU;LITERARY;MACHINE;GPT4-o;;
Gauza bakarrik! ';EU;LITERARY;MACHINE;GPT4-o;;
"""Ergelena egin nuen neure burua."" Zehazki zer esan zuen ezin zuen gogoratu.";EU;LITERARY;MACHINE;GPT4-o;;
Ikusi al zenituen?;EU;LITERARY;MACHINE;GPT4-o;;
"""Agian bai; baina ordu bakoitzak zerbait berezia dauka.""";EU;LITERARY;MACHINE;GPT4-o;;
GORGIAS: Mirari bat da, benetan, Sokrates, baldin eta jakingo bazenu nola biltzen duen erretorikak eta nola menderatzen dituen arte txikiago guztiak.;EU;LITERARY;MACHINE;GPT4-o;;
